500 124750
4 346 44
4 347 19
4 348 35
4 349 34
4 350 3
4 351 40
4 352 34
4 353 35
4 354 1
4 355 49
4 356 2
4 357 50
4 358 38
4 359 43
4 360 27
4 361 28
4 362 21
4 363 27
4 364 31
4 365 46
4 366 24
4 367 36
4 368 13
4 369 31
4 370 11
4 371 31
4 372 22
4 373 6
4 374 42
4 375 30
4 376 16
4 377 37
4 378 50
4 379 1
4 380 22
4 381 2
4 382 40
4 383 5
4 384 39
4 385 42
4 386 3
4 387 42
4 388 42
4 389 42
4 390 34
4 391 20
4 392 19
4 393 4
4 394 46
4 395 50
4 396 1
4 397 19
4 398 35
4 399 13
4 400 1
4 401 47
4 402 45
4 403 24
4 404 3
4 405 36
4 406 5
4 407 18
4 408 24
4 409 5
4 410 18
4 411 45
4 412 8
4 413 9
4 414 49
4 415 46
4 416 1
4 417 3
4 418 37
4 419 42
4 420 45
4 421 20
4 422 11
4 423 13
4 424 25
4 425 8
4 426 12
4 427 27
4 428 28
4 429 48
4 430 42
4 431 29
4 432 45
4 433 36
4 434 2
4 435 47
4 436 24
4 437 7
4 438 14
4 439 47
4 440 11
4 441 34
4 442 42
4 443 18
4 444 42
4 445 42
4 446 16
4 447 42
4 448 45
4 449 2
4 450 35
4 451 39
4 452 24
4 453 47
4 454 1
4 455 50
4 456 4
4 457 15
4 458 27
4 459 32
4 460 14
4 461 18
4 462 10
4 463 8
4 464 5
4 465 13
4 466 6
4 467 28
4 468 21
4 469 22
4 470 27
4 471 31
4 472 5
4 473 18
4 474 1
4 475 48
4 476 9
4 477 16
4 478 40
4 479 3
4 480 19
4 481 26
4 482 43
4 483 44
4 484 23
4 485 44
4 486 44
4 487 28
4 488 10
4 489 22
4 490 11
4 491 23
4 492 41
4 493 22
4 494 33
4 495 45
4 496 35
4 497 40
4 498 25
4 499 5
5 6 13
5 7 1
5 8 38
5 9 19
5 10 18
5 11 40
5 12 17
5 13 28
5 14 7
5 15 8
5 16 33
5 17 25
5 18 33
5 19 25
5 20 19
5 21 7
5 22 18
5 23 14
5 24 37
5 25 29
5 26 35
5 27 47
5 28 2
5 29 25
5 30 19
5 31 36
5 32 19
5 33 5
5 34 25
5 35 45
5 36 9
5 37 38
5 38 45
5 39 48
5 40 6
5 41 12
5 42 37
5 43 24
5 44 42
5 45 43
5 46 31
5 47 24
5 48 20
5 49 14
5 50 48
5 51 40
5 52 22
5 53 18
5 54 3
5 55 8
5 56 46
5 57 39
5 58 5
5 59 49
5 60 13
5 61 25
5 62 34
5 63 33
5 64 29
5 65 11
5 66 28
5 67 39
5 68 50
5 69 22
5 70 37
5 71 7
5 72 36
5 73 25
5 74 31
5 75 27
5 76 20
5 77 11
5 78 2
5 79 39
5 80 26
5 81 49
5 82 28
5 83 48
5 84 16
5 85 32
5 86 5
5 87 12
5 88 20
5 89 11
5 90 10
5 91 32
5 92 35
5 93 46
5 94 16
5 95 15
5 96 6
5 97 43
5 98 4
5 99 7
5 100 17
5 101 42
5 102 13
5 103 2
5 104 16
5 105 43
5 106 30
5 107 35
5 108 6
5 109 31
5 110 25
5 111 31
5 112 29
5 113 2
5 114 28
5 115 47
5 116 35
5 117 35
5 118 8
5 119 4
5 120 47
5 121 19
5 122 35
5 123 34
5 124 14
5 125 1
5 126 48
5 127 21
5 128 45
5 129 3
5 130 27
5 131 11
5 132 46
5 133 42
5 134 14
5 135 14
5 136 34
5 137 43
5 138 48
5 139 39
5 140 23
5 141 25
5 142 20
5 143 4
5 144 28
5 145 49
5 146 50
5 147 13
5 148 35
5 149 9
5 150 16
5 151 34
5 152 29
5 153 3
5 154 17
5 155 45
5 156 5
5 157 16
5 158 15
5 159 49
5 160 19
5 161 44
5 162 12
5 163 14
5 164 35
5 165 25
5 166 27
5 167 20
5 168 20
5 169 27
5 170 9
5 171 44
5 172 3
5 173 30
5 174 47
5 175 30
5 176 30
5 177 48
5 178 42
5 179 15
5 180 6
5 181 10
5 182 48
5 183 37
5 184 12
5 185 16
5 186 31
5 187 18
5 188 31
5 189 45
5 190 18
5 191 1
5 192 40
5 193 29
5 194 17
5 195 26
5 196 6
5 197 45
5 198 46
5 199 25
5 200 23
5 201 4
5 202 18
5 203 25
5 204 35
5 205 15
5 206 5
5 207 14
5 208 14
5 209 48
5 210 30
5 211 22
5 212 7
5 213 27
5 214 8
5 215 20
5 216 44
5 217 38
5 218 37
5 219 25
5 220 34
5 221 7
5 222 27
5 223 24
5 224 35
5 225 43
5 226 49
5 227 40
5 228 40
5 229 44
5 230 14
5 231 12
5 232 49
5 233 34
5 234 37
5 235 33
5 236 50
5 237 43
5 238 47
5 239 13
5 240 42
5 241 26
5 242 36
5 243 1
5 244 5
5 245 43
5 246 20
5 247 50
5 248 30
5 249 9
5 250 24
5 251 16
5 252 15
5 253 3
5 254 39
5 255 1
5 256 47
5 257 39
5 258 43
5 259 36
5 260 35
5 261 8
5 262 48
5 263 33
5 264 41
5 265 36
5 266 18
5 267 40
5 268 28
5 269 16
5 270 5
5 271 21
5 272 43
5 273 40
5 274 21
5 275 49
5 276 33
5 277 43
5 278 49
5 279 14
5 280 1
5 281 24
5 282 29
5 283 17
5 284 26
5 285 19
5 286 19
5 287 23
5 288 8
5 289 11
5 290 8
5 291 44
5 292 21
5 293 7
5 294 28
5 295 11
5 296 42
5 297 45
5 298 3
5 299 21
5 300 10
5 301 9
5 302 42
5 303 5
5 304 48
5 305 12
5 306 3
5 307 32
5 308 4
5 309 1
5 310 48
5 311 6
5 312 25
5 313 26
5 314 24
5 315 50
5 316 47
5 317 43
5 318 24
5 319 6
5 320 5
5 321 32
5 322 49
5 323 25
5 324 40
5 325 26
5 326 38
5 327 32
5 328 21
5 329 40
5 330 2
5 331 32
5 332 48
5 333 45
5 334 36
5 335 47
5 336 7
5 337 39
5 338 29
5 339 12
5 340 39
5 341 26
5 342 18
5 343 15
5 344 3
5 345 43
5 346 17
5 347 49
5 348 35
5 349 40
5 350 4
5 351 42
5 352 23
5 353 4
5 354 16
5 355 13
5 356 30
5 357 3
5 358 46
5 359 2
5 360 44
5 361 47
5 362 33
5 363 41
5 364 42
5 365 21
5 366 40
5 367 50
5 368 9
5 369 18
5 370 13
5 371 49
5 372 45
5 373 30
5 374 16
5 375 47
5 376 25
5 377 32
5 378 46
5 379 9
5 380 21
5 381 1
5 382 2
5 383 46
5 384 5
5 385 18
5 386 8
5 387 36
5 388 22
5 389 3
5 390 37
5 391 16
5 392 1
5 393 21
5 394 8
5 395 44
5 396 41
5 397 47
5 398 45
5 399 1
5 400 16
5 401 8
5 402 2
5 403 10
5 404 39
5 405 17
5 406 7
5 407 13
5 408 48
5 409 4
5 410 24
5 411 20
5 412 6
5 413 25
5 414 15
5 415 12
5 416 44
5 417 24
5 418 47
5 419 16
5 420 26
5 421 33
5 422 33
5 423 29
5 424 4
5 425 42
5 426 22
5 427 46
5 428 41
5 429 17
5 430 47
5 431 6
5 432 24
5 433 48
5 434 18
5 435 12
5 436 14
5 437 26
5 438 25
5 439 13
5 440 29
5 441 50
5 442 32
5 443 36
5 444 24
5 445 47
5 446 48
5 447 18
5 448 20
5 449 46
5 450 35
5 451 48
5 452 29
5 453 17
5 454 26
5 455 34
5 456 10
5 457 49
5 458 29
5 459 50
5 460 17
5 461 27
5 462 6
5 463 40
5 464 24
5 465 23
5 466 4
5 467 39
5 468 48
5 469 30
5 470 1
5 471 28
5 472 29
5 473 33
5 474 15
5 475 4
5 476 31
5 477 14
5 478 21
5 479 2
5 480 10
5 481 5
5 482 49
5 483 38
5 484 23
5 485 26
5 486 23
5 487 33
5 488 25
5 489 3
5 490 34
5 491 41
5 492 30
5 493 39
5 494 33
5 495 3
5 496 13
5 497 38
5 498 42
5 499 12
6 7 19
6 8 42
6 9 41
6 10 47
6 11 26
6 12 6
6 13 50
6 14 6
6 15 21
6 16 23
6 17 8
6 18 30
6 19 29
6 20 8
6 21 17
6 22 4
6 23 34
6 24 41
6 25 38
6 26 10
6 27 44
6 28 21
6 29 2
6 30 23
6 31 12
6 32 36
6 33 25
6 34 24
6 35 23
6 36 18
6 37 38
6 38 41
6 39 12
6 40 30
6 41 39
6 42 39
6 43 37
6 44 41
6 45 47
6 46 8
6 47 13
6 48 4
6 49 37
6 50 43
6 51 13
6 52 6
6 53 46
6 54 46
6 55 46
6 56 33
6 57 7
6 58 39
6 59 4
6 60 9
6 61 13
6 62 15
6 63 44
6 64 40
6 65 40
6 66 19
6 67 7
6 68 29
6 69 11
6 70 20
6 71 9
6 72 50
6 73 9
6 74 47
6 75 40
6 76 5
6 77 4
6 78 4
6 79 10
6 80 43
6 81 46
6 82 22
6 83 48
6 84 42
6 85 20
6 86 43
6 87 24
6 88 28
6 89 34
6 90 29
6 91 36
6 92 48
6 93 45
6 94 32
6 95 37
6 96 37
6 97 2
6 98 46
6 99 15
6 100 12
6 101 15
6 102 25
6 103 13
6 104 25
6 105 22
6 106 2
6 107 31
6 108 27
6 109 5
6 110 42
6 111 19
6 112 1
6 113 16
6 114 16
6 115 44
6 116 37
6 117 11
6 118 17
6 119 14
6 120 46
6 121 48
6 122 2
6 123 43
6 124 42
6 125 35
6 126 30
6 127 28
6 128 36
6 129 25
6 130 45
6 131 49
6 132 41
6 133 19
6 134 12
6 135 16
6 136 42
6 137 15
6 138 48
6 139 19
6 140 20
6 141 42
6 142 37
6 143 22
6 144 7
6 145 3
6 146 15
6 147 43
6 148 15
6 149 33
6 150 8
6 151 10
6 152 30
6 153 9
6 154 2
6 155 24
6 156 45
6 157 33
6 158 1
6 159 32
6 160 7
6 161 45
6 162 31
6 163 48
6 164 16
6 165 44
6 166 15
6 167 7
6 168 8
6 169 14
6 170 25
6 171 29
6 172 5
6 173 12
6 174 50
6 175 11
6 176 16
6 177 14
6 178 5
6 179 30
6 180 47
6 181 15
6 182 39
6 183 28
6 184 25
6 185 42
6 186 1
6 187 20
6 188 25
6 189 4
6 190 1
6 191 33
6 192 50
6 193 33
6 194 32
6 195 15
6 196 28
6 197 46
6 198 22
6 199 36
6 200 12
6 201 48
6 202 14
6 203 16
6 204 11
6 205 14
6 206 29
6 207 26
6 208 29
6 209 35
6 210 5
6 211 27
6 212 49
6 213 45
6 214 5
6 215 24
6 216 39
6 217 7
6 218 45
6 219 15
6 220 10
6 221 47
6 222 47
6 223 10
6 224 32
6 225 29
6 226 26
6 227 9
6 228 26
6 229 49
6 230 46
6 231 37
6 232 47
6 233 10
6 234 5
6 235 7
6 236 25
6 237 35
6 238 35
6 239 5
6 240 19
6 241 41
6 242 32
6 243 20
6 244 38
6 245 38
6 246 45
6 247 26
6 248 44
6 249 41
6 250 40
6 251 6
6 252 37
6 253 38
6 254 17
6 255 18
6 256 18
6 257 42
6 258 29
6 259 44
6 260 43
6 261 24
6 262 32
6 263 39
6 264 33
6 265 38
6 266 47
6 267 9
6 268 22
6 269 31
6 270 14
6 271 43
6 272 22
6 273 47
6 274 14
6 275 9
6 276 34
6 277 8
6 278 36
6 279 29
6 280 50
6 281 27
6 282 36
6 283 36
6 284 14
6 285 2
6 286 6
6 287 32
6 288 46
6 289 34
6 290 27
6 291 38
6 292 9
6 293 8
6 294 28
6 295 44
6 296 46
6 297 24
6 298 2
6 299 19
6 300 7
6 301 17
6 302 11
6 303 28
6 304 15
6 305 24
6 306 38
6 307 48
6 308 33
6 309 23
6 310 29
6 311 32
6 312 49
6 313 14
6 314 20
6 315 14
6 316 18
6 317 27
6 318 45
6 319 13
6 320 12
6 321 21
6 322 2
6 323 20
6 324 31
6 325 29
6 326 13
6 327 26
6 328 4
6 329 17
6 330 46
6 331 10
6 332 35
6 333 7
6 334 39
6 335 50
6 336 32
6 337 28
6 338 49
6 339 15
6 340 50
6 341 27
6 342 48
6 343 50
6 344 43
6 345 17
6 346 14
6 347 10
6 348 45
6 349 10
6 350 24
6 351 6
6 352 31
6 353 27
6 354 26
6 355 13
6 356 7
6 357 40
6 358 38
6 359 10
6 360 6
6 361 35
6 362 22
6 363 41
6 364 41
6 365 12
6 366 42
6 367 25
6 368 40
6 369 40
6 370 41
6 371 41
6 372 19
6 373 38
6 374 41
6 375 11
6 376 7
6 377 4
6 378 22
6 379 1
6 380 13
6 381 47
6 382 7
6 383 45
6 384 23
6 385 34
6 386 7
6 387 31
6 388 23
6 389 46
6 390 40
6 391 31
6 392 31
6 393 13
6 394 23
6 395 23
6 396 27
6 397 14
6 398 47
6 399 16
6 400 3
6 401 37
6 402 6
6 403 21
6 404 27
6 405 46
6 406 33
6 407 33
6 408 1
6 409 6
6 410 35
6 411 16
6 412 2
6 413 43
6 414 12
6 415 26
6 416 26
6 417 19
6 418 8
6 419 49
6 420 16
6 421 48
6 422 29
6 423 46
6 424 12
6 425 1
6 426 21
6 427 38
6 428 16
6 429 17
6 430 5
6 431 18
6 432 6
6 433 11
6 434 41
6 435 32
6 436 8
6 437 25
6 438 16
6 439 11
6 440 31
6 441 50
6 442 26
6 443 34
6 444 43
6 445 37
6 446 12
6 447 20
6 448 7
6 449 19
6 450 18
6 451 23
6 452 18
6 453 48
6 454 20
6 455 32
6 456 50
6 457 40
6 458 19
6 459 15
6 460 9
6 461 26
6 462 35
6 463 16
6 464 36
6 465 27
6 466 47
6 467 45
6 468 1
6 469 14
6 470 5
6 471 33
6 472 13
6 473 30
6 474 17
6 475 7
6 476 19
6 477 30
6 478 29
6 479 25
6 480 50
6 481 48
6 482 49
6 483 18
6 484 46
6 485 21
6 486 49
6 487 47
6 488 12
6 489 19
6 490 12
6 491 20
6 492 44
6 493 46
6 494 37
6 495 31
6 496 24
6 497 33
6 498 26
6 499 24
7 8 46
7 9 30
7 10 7
7 11 11
7 12 12
7 13 25
7 14 19
7 15 30
7 16 4
7 17 47
7 18 6
7 19 5
7 20 45
7 21 7
7 22 22
7 23 42
7 24 27
7 25 22
7 26 38
7 27 38
7 28 43
7 29 1
7 30 10
7 31 38
7 32 48
7 33 46
7 34 19
7 35 21
7 36 31
7 37 46
7 38 45
7 39 28
7 40 27
7 41 3
7 42 40
7 43 38
7 44 27
7 45 9
7 46 19
7 47 32
7 48 7
7 49 27
7 50 36
7 51 3
7 52 33
7 53 10
7 54 44
7 55 11
7 56 33
7 57 34
7 58 48
7 59 25
7 60 34
7 61 9
7 62 15
7 63 34
7 64 7
7 65 35
7 66 4
7 67 37
7 68 30
7 69 50
7 70 16
7 71 8
7 72 4
7 73 6
7 74 46
7 75 30
7 76 14
7 77 14
7 78 13
7 79 22
7 80 42
7 81 1
7 82 25
7 83 24
7 84 10
7 85 20
7 86 34
7 87 44
7 88 3
7 89 34
7 90 19
7 91 39
7 92 44
7 93 35
7 94 24
7 95 50
7 96 19
7 97 29
7 98 38
7 99 50
7 100 29
7 101 4
7 102 7
7 103 32
7 104 9
7 105 4
7 106 14
7 107 24
7 108 20
7 109 28
7 110 47
7 111 11
7 112 28
7 113 21
7 114 37
7 115 39
7 116 43
7 117 20
7 118 33
7 119 47
7 120 5
7 121 3
7 122 37
7 123 49
7 124 37
7 125 10
7 126 48
7 127 7
7 128 39
7 129 38
7 130 8
7 131 19
7 132 41
7 133 16
7 134 2
7 135 1
7 136 20
7 137 15
7 138 24
7 139 39
7 140 45
7 141 22
7 142 1
7 143 22
7 144 43
7 145 37
7 146 11
7 147 37
7 148 9
7 149 45
7 150 33
7 151 13
7 152 47
7 153 20
7 154 11
7 155 35
7 156 29
7 157 11
7 158 41
7 159 19
7 160 48
7 161 48
7 162 37
7 163 40
7 164 13
7 165 41
7 166 40
7 167 34
7 168 7
7 169 15
7 170 22
7 171 1
7 172 36
7 173 25
7 174 23
7 175 30
7 176 11
7 177 35
7 178 16
7 179 19
7 180 29
7 181 49
7 182 32
7 183 25
7 184 20
7 185 44
7 186 9
7 187 50
7 188 6
7 189 1
7 190 19
7 191 5
7 192 50
7 193 7
7 194 44
7 195 14
7 196 47
7 197 35
7 198 48
7 199 4
7 200 49
7 201 21
7 202 4
7 203 37
7 204 45
7 205 28
7 206 16
7 207 6
7 208 12
7 209 34
7 210 26
7 211 40
7 212 34
7 213 9
7 214 16
7 215 3
7 216 5
7 217 26
7 218 2
7 219 10
7 220 26
7 221 20
7 222 15
7 223 25
7 224 29
7 225 8
7 226 39
7 227 25
7 228 43
7 229 38
7 230 30
7 231 43
7 232 8
7 233 36
7 234 29
7 235 3
7 236 13
7 237 47
7 238 10
7 239 27
7 240 30
7 241 37
7 242 18
7 243 15
7 244 46
7 245 36
7 246 17
7 247 50
7 248 11
7 249 18
7 250 11
7 251 39
7 252 40
7 253 25
7 254 15
7 255 18
7 256 35
7 257 3
7 258 44
7 259 29
7 260 42
7 261 24
7 262 23
7 263 50
7 264 11
7 265 4
7 266 4
7 267 25
7 268 50
7 269 15
7 270 1
7 271 31
7 272 1
7 273 21
7 274 45
7 275 48
7 276 6
7 277 11
7 278 49
7 279 16
7 280 30
7 281 10
7 282 4
7 283 19
7 284 36
7 285 19
7 286 36
7 287 22
7 288 23
7 289 32
7 290 50
7 291 15
7 292 7
7 293 23
7 294 16
7 295 17
7 296 28
7 297 19
7 298 41
7 299 27
7 300 35
7 301 44
7 302 9
7 303 37
7 304 14
7 305 3
7 306 35
7 307 19
7 308 15
7 309 35
7 310 34
7 311 46
7 312 46
7 313 40
7 314 15
7 315 32
7 316 8
7 317 2
7 318 5
7 319 32
7 320 33
7 321 7
7 322 48
7 323 39
7 324 31
7 325 13
7 326 7
7 327 8
7 328 33
7 329 48
7 330 34
7 331 19
7 332 41
7 333 44
7 334 6
7 335 4
7 336 48
7 337 42
7 338 22
7 339 12
7 340 26
7 341 7
7 342 9
7 343 24
7 344 46
7 345 23
7 346 7
7 347 5
7 348 27
7 349 11
7 350 39
7 351 11
7 352 17
7 353 36
7 354 50
7 355 47
7 356 1
7 357 8
7 358 4
7 359 33
7 360 5
7 361 39
7 362 2
7 363 47
7 364 32
7 365 9
7 366 2
7 367 29
7 368 50
7 369 25
7 370 42
7 371 27
7 372 32
7 373 1
7 374 50
7 375 29
7 376 25
7 377 6
7 378 36
7 379 1
7 380 19
7 381 24
7 382 12
7 383 35
7 384 11
7 385 13
7 386 34
7 387 11
7 388 20
7 389 37
7 390 46
7 391 27
7 392 28
7 393 49
7 394 25
7 395 9
7 396 7
7 397 29
7 398 40
7 399 6
7 400 3
7 401 31
7 402 34
7 403 36
7 404 33
7 405 34
7 406 17
7 407 8
7 408 41
7 409 2
7 410 8
7 411 11
7 412 27
7 413 21
7 414 48
7 415 37
7 416 35
7 417 31
7 418 50
7 419 5
7 420 19
7 421 45
7 422 33
7 423 46
7 424 43
7 425 9
7 426 7
7 427 1
7 428 37
7 429 48
7 430 8
7 431 40
7 432 28
7 433 41
7 434 25
7 435 13
7 436 26
7 437 43
7 438 20
7 439 19
7 440 44
7 441 29
7 442 29
7 443 22
7 444 50
7 445 26
7 446 11
7 447 34
7 448 8
7 449 10
7 450 40
7 451 29
7 452 6
7 453 24
7 454 26
7 455 50
7 456 33
7 457 32
7 458 50
7 459 19
7 460 29
7 461 7
7 462 8
7 463 9
7 464 49
7 465 35
7 466 21
7 467 25
7 468 27
7 469 42
7 470 45
7 471 23
7 472 20
7 473 23
7 474 46
7 475 21
7 476 1
7 477 6
7 478 7
7 479 10
7 480 17
7 481 48
7 482 38
7 483 22
7 484 22
7 485 14
7 486 21
7 487 6
7 488 47
7 489 22
7 490 24
7 491 28
7 492 28
7 493 34
7 494 36
7 495 29
7 496 20
7 497 8
7 498 3
7 499 48
8 9 1
8 10 47
8 11 20
8 12 22
8 13 21
8 14 18
8 15 45
8 16 21
8 17 23
8 18 1
8 19 31
8 20 42
8 21 50
8 22 20
8 23 13
8 24 23
8 25 33
8 26 36
8 27 28
8 28 30
8 29 7
8 30 4
8 31 7
8 32 37
8 33 37
8 34 44
8 35 15
8 36 6
8 37 3
8 38 17
8 39 3
8 40 3
8 41 15
8 42 25
8 43 24
8 44 35
8 45 42
8 46 20
8 47 8
8 48 16
8 49 22
8 50 40
8 51 7
8 52 22
8 53 9
8 54 22
8 55 46
8 56 42
8 57 7
8 58 24
8 59 23
8 60 13
8 61 27
8 62 29
8 63 49
8 64 13
8 65 24
8 66 13
8 67 20
8 68 26
8 69 31
8 70 22
8 71 28
8 72 45
8 73 48
8 74 3
8 75 32
8 76 41
8 77 25
8 78 41
8 79 7
8 80 46
8 81 30
8 82 15
8 83 17
8 84 40
8 85 38
8 86 13
8 87 31
8 88 44
8 89 38
8 90 5
8 91 9
8 92 14
8 93 33
8 94 9
8 95 28
8 96 6
8 97 22
8 98 49
8 99 33
8 100 4
8 101 22
8 102 12
8 103 1
8 104 20
8 105 15
8 106 32
8 107 10
8 108 39
8 109 22
8 110 18
8 111 36
8 112 3
8 113 35
8 114 3
8 115 42
8 116 22
8 117 17
8 118 25
8 119 18
8 120 4
8 121 29
8 122 26
8 123 19
8 124 14
8 125 36
8 126 48
8 127 21
8 128 7
8 129 46
8 130 4
8 131 11
8 132 17
8 133 15
8 134 11
8 135 38
8 136 31
8 137 44
8 138 50
8 139 21
8 140 17
8 141 19
8 142 7
8 143 21
8 144 3
8 145 11
8 146 12
8 147 27
8 148 27
8 149 38
8 150 46
8 151 32
8 152 19
8 153 23
8 154 50
8 155 32
8 156 8
8 157 49
8 158 4
8 159 15
8 160 44
8 161 7
8 162 27
8 163 12
8 164 24
8 165 39
8 166 2
8 167 4
8 168 34
8 169 1
8 170 25
8 171 50
8 172 19
8 173 33
8 174 22
8 175 24
8 176 43
8 177 33
8 178 50
8 179 19
8 180 23
8 181 45
8 182 50
8 183 41
8 184 19
8 185 1
8 186 24
8 187 26
8 188 49
8 189 29
8 190 42
8 191 44
8 192 36
8 193 18
8 194 7
8 195 9
8 196 8
8 197 10
8 198 14
8 199 43
8 200 10
8 201 38
8 202 44
8 203 31
8 204 20
8 205 15
8 206 4
8 207 14
8 208 50
8 209 5
8 210 32
8 211 22
8 212 1
8 213 33
8 214 14
8 215 19
8 216 35
8 217 39
8 218 44
8 219 35
8 220 17
8 221 36
8 222 28
8 223 4
8 224 5
8 225 37
8 226 12
8 227 15
8 228 46
8 229 28
8 230 9
8 231 8
8 232 15
8 233 3
8 234 38
8 235 37
8 236 17
8 237 43
8 238 2
8 239 18
8 240 49
8 241 34
8 242 39
8 243 49
8 244 18
8 245 4
8 246 19
8 247 3
8 248 42
8 249 12
8 250 37
8 251 9
8 252 49
8 253 17
8 254 12
8 255 6
8 256 3
8 257 26
8 258 20
8 259 50
8 260 3
8 261 30
8 262 9
8 263 19
8 264 32
8 265 48
8 266 7
8 267 1
8 268 40
8 269 9
8 270 18
8 271 40
8 272 44
8 273 9
8 274 38
8 275 11
8 276 12
8 277 6
8 278 15
8 279 4
8 280 20
8 281 2
8 282 14
8 283 20
8 284 18
8 285 27
8 286 25
8 287 22
8 288 4
8 289 46
8 290 23
8 291 6
8 292 26
8 293 32
8 294 27
8 295 9
8 296 31
8 297 35
8 298 9
8 299 21
8 300 45
8 301 27
8 302 12
8 303 38
8 304 35
8 305 50
8 306 1
8 307 48
8 308 7
8 309 15
8 310 1
8 311 28
8 312 18
8 313 16
8 314 48
8 315 37
8 316 43
8 317 22
8 318 10
8 319 46
8 320 20
8 321 33
8 322 4
8 323 47
8 324 16
8 325 30
8 326 5
8 327 46
8 328 16
8 329 14
8 330 18
8 331 11
8 332 42
8 333 30
8 334 50
8 335 28
8 336 31
8 337 2
8 338 25
8 339 37
8 340 19
8 341 28
8 342 15
8 343 36
8 344 43
8 345 14
8 346 25
8 347 35
8 348 37
8 349 34
8 350 33
8 351 6
8 352 18
8 353 36
8 354 2
8 355 33
8 356 17
8 357 7
8 358 31
8 359 32
8 360 22
8 361 48
8 362 44
8 363 13
8 364 29
8 365 46
8 366 42
8 367 9
8 368 47
8 369 16
8 370 48
8 371 15
8 372 43
8 373 14
8 374 3
8 375 36
8 376 27
8 377 29
8 378 22
8 379 13
8 380 12
8 381 4
8 382 21
8 383 30
8 384 39
8 385 24
8 386 14
8 387 7
8 388 32
8 389 44
8 390 41
8 391 5
8 392 44
8 393 34
8 394 17
8 395 22
8 396 29
8 397 8
8 398 31
8 399 28
8 400 26
8 401 30
8 402 44
8 403 18
8 404 43
8 405 46
8 406 5
8 407 21
8 408 24
8 409 29
8 410 35
8 411 38
8 412 34
8 413 5
8 414 17
8 415 25
8 416 31
8 417 32
8 418 31
8 419 14
8 420 26
8 421 21
8 422 19
8 423 19
8 424 5
8 425 35
8 426 40
8 427 35
8 428 45
8 429 22
8 430 12
8 431 22
8 432 1
8 433 8
8 434 41
8 435 45
8 436 5
8 437 46
8 438 15
8 439 31
8 440 26
8 441 50
8 442 18
8 443 9
8 444 6
8 445 36
8 446 33
8 447 38
8 448 17
8 449 14
8 450 2
8 451 42
8 452 36
8 453 20
8 454 12
8 455 42
8 456 6
8 457 4
8 458 27
8 459 2
8 460 25
8 461 40
8 462 23
8 463 28
8 464 47
8 465 14
8 466 24
8 467 2
8 468 11
8 469 39
8 470 32
8 471 38
8 472 40
8 473 1
8 474 46
8 475 45
8 476 36
8 477 29
8 478 35
8 479 2
8 480 44
8 481 36
8 482 46
8 483 29
8 484 5
8 485 9
8 486 21
8 487 12
8 488 12
8 489 49
8 490 14
8 491 39
8 492 40
8 493 38
8 494 16
8 495 37
8 496 1
8 497 41
8 498 40
8 499 13
9 10 29
9 11 23
9 12 50
9 13 20
9 14 23
9 15 48
9 16 17
9 17 10
9 18 28
9 19 1
9 20 13
9 21 21
9 22 36
9 23 8
9 24 1
9 25 42
9 26 17
9 27 23
9 28 3
9 29 30
9 30 23
9 31 18
9 32 18
9 33 13
9 34 6
9 35 35
9 36 1
9 37 8
9 38 26
9 39 40
9 40 21
9 41 4
9 42 14
9 43 22
9 44 24
9 45 36
9 46 19
9 47 40
9 48 45
9 49 46
9 50 42
9 51 7
9 52 18
9 53 27
9 54 17
9 55 19
9 56 20
9 57 35
9 58 43
9 59 24
9 60 14
9 61 16
9 62 42
9 63 32
9 64 28
9 65 47
9 66 16
9 67 30
9 68 6
9 69 43
9 70 19
9 71 26
9 72 47
9 73 34
9 74 50
9 75 22
9 76 19
9 77 18
9 78 13
9 79 15
9 80 16
9 81 4
9 82 23
9 83 33
9 84 32
9 85 41
9 86 3
9 87 1
9 88 25
9 89 46
9 90 24
9 91 41
9 92 13
9 93 17
9 94 24
9 95 42
9 96 15
9 97 41
9 98 21
9 99 21
9 100 34
9 101 41
9 102 48
9 103 30
9 104 24
9 105 47
9 106 3
9 107 44
9 108 17
9 109 17
9 110 8
9 111 32
9 112 20
9 113 32
9 114 14
9 115 3
9 116 23
9 117 19
9 118 3
9 119 49
9 120 14
9 121 28
9 122 39
9 123 28
9 124 45
9 125 12
9 126 19
9 127 9
9 128 3
9 129 41
9 130 31
9 131 36
9 132 31
9 133 29
9 134 17
9 135 4
9 136 25
9 137 21
9 138 49
9 139 43
9 140 37
9 141 8
9 142 24
9 143 8
9 144 39
9 145 40
9 146 10
9 147 11
9 148 8
9 149 14
9 150 12
9 151 23
9 152 41
9 153 50
9 154 50
9 155 37
9 156 14
9 157 20
9 158 48
9 159 16
9 160 10
9 161 28
9 162 3
9 163 42
9 164 6
9 165 19
9 166 45
9 167 33
9 168 39
9 169 45
9 170 25
9 171 27
9 172 2
9 173 1
9 174 34
9 175 40
9 176 40
9 177 43
9 178 3
9 179 49
9 180 8
9 181 14
9 182 23
9 183 50
9 184 15
9 185 24
9 186 37
9 187 28
9 188 43
9 189 34
9 190 43
9 191 4
9 192 11
9 193 47
9 194 45
9 195 19
9 196 15
9 197 41
9 198 1
9 199 5
9 200 35
9 201 27
9 202 31
9 203 36
9 204 27
9 205 16
9 206 25
9 207 18
9 208 10
9 209 27
9 210 16
9 211 17
9 212 42
9 213 38
9 214 17
9 215 7
9 216 11
9 217 5
